Chr1	43500000	44000000	75
Chr1	44000000	44500000	83
Chr1	44500000	44955313	67
Chr2	0	500000	75
Chr2	500000	1000000	77
Chr2	1000000	1500000	91
Chr2	1500000	2000000	82
Chr2	2000000	2500000	53
Chr2	2500000	3000000	69
Chr2	3000000	3500000	89
Chr2	3500000	4000000	78
Chr2	4000000	4500000	73
Chr2	4500000	5000000	60
Chr2	5000000	5500000	67
Chr2	5500000	6000000	66
Chr2	6000000	6500000	49
Chr2	6500000	7000000	60
Chr2	7000000	7500000	52
Chr2	7500000	8000000	43
Chr2	8000000	8500000	34
Chr2	8500000	9000000	60
Chr2	9000000	9500000	50
Chr2	9500000	10000000	61
Chr2	10000000	10500000	67
Chr2	10500000	11000000	45
Chr2	11000000	11500000	43
Chr2	11500000	12000000	46
Chr2	12000000	12500000	55
Chr2	12500000	13000000	36
Chr2	13000000	13500000	44
Chr2	13500000	14000000	41
Chr2	14000000	14500000	1
Chr2	14500000	15000000	15
Chr2	15000000	15500000	22
Chr2	15500000	16000000	32
Chr2	16000000	16500000	27
Chr2	16500000	17000000	25
Chr2	17000000	17500000	61
Chr2	17500000	18000000	44
Chr2	18000000	18500000	41
Chr2	18500000	19000000	21
Chr2	19000000	19500000	42
Chr2	19500000	20000000	37
Chr2	20000000	20500000	40
Chr2	20500000	21000000	60
Chr2	21000000	21500000	65
Chr2	21500000	22000000	58
Chr2	22000000	22500000	31
Chr2	22500000	23000000	60
Chr2	23000000	23500000	68
Chr2	23500000	24000000	53
Chr2	24000000	24500000	72
Chr2	24500000	25000000	57
Chr2	25000000	25500000	79
Chr2	25500000	26000000	70
Chr2	26000000	26500000	52
Chr2	26500000	27000000	56
Chr2	27000000	27500000	61
Chr2	27500000	28000000	70
Chr2	28000000	28500000	67
Chr2	28500000	29000000	65
Chr2	29000000	29500000	64
Chr2	29500000	30000000	61
Chr2	30000000	30500000	59
Chr2	30500000	31000000	62
Chr2	31000000	31500000	65
Chr2	31500000	32000000	72
Chr2	32000000	32500000	72
Chr2	32500000	33000000	72
Chr2	33000000	33500000	70
Chr2	33500000	34000000	75
Chr2	34000000	34500000	75
Chr2	34500000	35000000	71
Chr2	35000000	35500000	69
Chr2	35500000	36000000	74
Chr2	36000000	36500000	68
Chr2	36500000	37000000	73
Chr2	37000000	37500000	84
Chr2	37500000	37871753	66
Chr3	0	500000	62
Chr3	500000	1000000	79
Chr3	1000000	1500000	67
Chr3	1500000	2000000	72
Chr3	2000000	2500000	70
Chr3	2500000	3000000	74
Chr3	3000000	3500000	76
Chr3	3500000	4000000	90
Chr3	4000000	4500000	87
Chr3	4500000	5000000	65
Chr3	5000000	5500000	59
Chr3	5500000	6000000	87
Chr3	6000000	6500000	69
Chr3	6500000	7000000	60
Chr3	7000000	7500000	73
Chr3	7500000	8000000	72
Chr3	8000000	8500000	45
Chr3	8500000	9000000	50
Chr3	9000000	9500000	83
Chr3	9500000	10000000	74
Chr3	10000000	10500000	75
Chr3	10500000	11000000	77
Chr3	11000000	11500000	71
Chr3	11500000	12000000	52
Chr3	12000000	12500000	61
Chr3	12500000	13000000	64
Chr3	13000000	13500000	66
Chr3	13500000	14000000	46
Chr3	14000000	14500000	36
Chr3	14500000	15000000	59
Chr3	15000000	15500000	68
Chr3	15500000	16000000	68
Chr3	16000000	16500000	55
Chr3	16500000	17000000	48
Chr3	17000000	17500000	46
Chr3	17500000	18000000	46
Chr3	18000000	18500000	71
Chr3	18500000	19000000	69
Chr3	19000000	19500000	66
Chr3	19500000	20000000	62
Chr3	20000000	20500000	67
Chr3	20500000	21000000	27
Chr3	21000000	21500000	46
Chr3	21500000	22000000	70
Chr3	22000000	22500000	72
Chr3	22500000	23000000	86
Chr3	23000000	23500000	75
Chr3	23500000	24000000	75
Chr3	24000000	24500000	51
Chr3	24500000	25000000	36
Chr3	25000000	25500000	45
Chr3	25500000	26000000	48
Chr3	26000000	26500000	54
Chr3	26500000	27000000	68
Chr3	27000000	27500000	66
Chr3	27500000	28000000	64
Chr3	28000000	28500000	81
Chr3	28500000	29000000	50
Chr3	29000000	29500000	61
Chr3	29500000	30000000	80
Chr3	30000000	30500000	64
Chr3	30500000	31000000	73
Chr3	31000000	31500000	74
Chr3	31500000	32000000	55
Chr3	32000000	32500000	66
Chr3	32500000	33000000	75
Chr3	33000000	33500000	82
Chr3	33500000	34000000	83
Chr3	34000000	34500000	70
Chr3	34500000	35000000	76
Chr3	35000000	35500000	71
Chr3	35500000	36000000	85
Chr3	36000000	36500000	93
Chr3	36500000	37000000	86
Chr3	37000000	37500000	99
Chr3	37500000	38000000	86
Chr3	38000000	38500000	85
Chr3	38500000	38583974	11
Chr4	0	500000	50
Chr4	500000	1000000	59
Chr4	1000000	1500000	51
Chr4	1500000	2000000	30
Chr4	2000000	2500000	20
Chr4	2500000	3000000	18
Chr4	3000000	3500000	5
Chr4	3500000	4000000	43
Chr4	4000000	4500000	46
Chr4	4500000	5000000	37
Chr4	5000000	5500000	45
Chr4	5500000	6000000	38
Chr4	6000000	6500000	35
Chr4	6500000	7000000	43
Chr4	7000000	7500000	19
Chr4	7500000	8000000	27
Chr4	8000000	8500000	25
Chr4	8500000	9000000	5
Chr4	9000000	9500000	31
Chr4	9500000	10000000	25
Chr4	10000000	10500000	22
Chr4	10500000	11000000	4
Chr4	11000000	11500000	13
Chr4	11500000	12000000	43
Chr4	12000000	12500000	32
Chr4	12500000	13000000	33
Chr4	13000000	13500000	30
Chr4	13500000	14000000	41
Chr4	14000000	14500000	65
Chr4	14500000	15000000	52
Chr4	15000000	15500000	57
Chr4	15500000	16000000	54
Chr4	16000000	16500000	54
Chr4	16500000	17000000	62
Chr4	17000000	17500000	49
Chr4	17500000	18000000	41
Chr4	18000000	18500000	45
Chr4	18500000	19000000	53
Chr4	19000000	19500000	54
Chr4	19500000	20000000	60
Chr4	20000000	20500000	67
Chr4	20500000	21000000	66
Chr4	21000000	21500000	63
Chr4	21500000	22000000	63
Chr4	22000000	22500000	86
Chr4	22500000	23000000	76
Chr4	23000000	23500000	72
Chr4	23500000	24000000	64
Chr4	24000000	24500000	85
Chr4	24500000	25000000	78
Chr4	25000000	25500000	85
Chr4	25500000	26000000	73
Chr4	26000000	26500000	79
Chr4	26500000	27000000	84
Chr4	27000000	27500000	74
Chr4	27500000	28000000	76
Chr4	28000000	28500000	76
Chr4	28500000	29000000	50
Chr4	29000000	29500000	51
Chr4	29500000	30000000	66
Chr4	30000000	30500000	69
Chr4	30500000	31000000	81
Chr4	31000000	31500000	61
Chr4	31500000	32000000	55
Chr4	32000000	32500000	71
Chr4	32500000	33000000	83
Chr4	33000000	33500000	63
Chr4	33500000	34000000	69
Chr4	34000000	34500000	96
Chr4	34500000	35000000	78
Chr4	35000000	35500000	69
Chr4	35500000	35849793	49
Chr5	0	500000	76
Chr5	500000	1000000	75
Chr5	1000000	1500000	60
Chr5	1500000	2000000	57
Chr5	2000000	2500000	62
Chr5	2500000	3000000	78
Chr5	3000000	3500000	65
Chr5	3500000	4000000	63
Chr5	4000000	4500000	29
Chr5	4500000	5000000	50
Chr5	5000000	5500000	55
Chr5	5500000	6000000	74
Chr5	6000000	6500000	57
Chr5	6500000	7000000	60
Chr5	7000000	7500000	45
Chr5	7500000	8000000	57
Chr5	8000000	8500000	31
Chr5	8500000	9000000	50
Chr5	9000000	9500000	64
Chr5	9500000	10000000	69
Chr5	10000000	10500000	49
Chr5	10500000	11000000	48
Chr5	11000000	11500000	79
Chr5	11500000	12000000	51
Chr5	12000000	12500000	49
Chr5	12500000	13000000	34
Chr5	13000000	13500000	64
Chr5	13500000	14000000	55
Chr5	14000000	14500000	32
Chr5	14500000	15000000	43
Chr5	15000000	15500000	46
Chr5	15500000	16000000	39
Chr5	16000000	16500000	22
Chr5	16500000	17000000	25
Chr5	17000000	17500000	66
Chr5	17500000	18000000	46
Chr5	18000000	18500000	36
Chr5	18500000	19000000	64
Chr5	19000000	19500000	56
Chr5	19500000	20000000	54
Chr5	20000000	20500000	46
Chr5	20500000	21000000	55
Chr5	21000000	21500000	55
Chr5	21500000	22000000	60
Chr5	22000000	22500000	59
Chr5	22500000	23000000	67
Chr5	23000000	23500000	50
Chr5	23500000	24000000	77
Chr5	24000000	24500000	65
Chr5	24500000	25000000	73
Chr5	25000000	25500000	82
Chr5	25500000	26000000	72
Chr5	26000000	26500000	40
Chr5	26500000	27000000	76
Chr5	27000000	27500000	74
Chr5	27500000	28000000	78
Chr5	28000000	28500000	87
Chr5	28500000	29000000	78
Chr5	29000000	29500000	76
Chr5	29500000	30000000	82
Chr5	30000000	30500000	73
Chr5	30500000	31000000	73
Chr5	31000000	31402787	4
Chr6	0	500000	80
Chr6	500000	1000000	66
Chr6	1000000	1500000	68
Chr6	1500000	2000000	71
Chr6	2000000	2500000	72
Chr6	2500000	3000000	84
Chr6	3000000	3500000	66
Chr6	3500000	4000000	78
Chr6	4000000	4500000	51
Chr6	4500000	5000000	59
Chr6	5000000	5500000	65
Chr6	5500000	6000000	67
Chr6	6000000	6500000	78
Chr6	6500000	7000000	70
Chr6	7000000	7500000	53
Chr6	7500000	8000000	63
Chr6	8000000	8500000	53
Chr6	8500000	9000000	57
Chr6	9000000	9500000	65
Chr6	9500000	10000000	38
Chr6	10000000	10500000	46
Chr6	10500000	11000000	60
Chr6	11000000	11500000	50
Chr6	11500000	12000000	25
Chr6	12000000	12500000	47
Chr6	12500000	13000000	35
Chr6	13000000	13500000	39
Chr6	13500000	14000000	40
Chr6	14000000	14500000	54
Chr6	14500000	15000000	38
Chr6	15000000	15500000	19
Chr6	15500000	16000000	30
Chr6	16000000	16500000	29
Chr6	16500000	17000000	41
Chr6	17000000	17500000	13
Chr6	17500000	18000000	32
Chr6	18000000	18500000	60
Chr6	18500000	19000000	42
Chr6	19000000	19500000	23
Chr6	19500000	20000000	16
Chr6	20000000	20500000	33
Chr6	20500000	21000000	36
Chr6	21000000	21500000	67
Chr6	21500000	22000000	51
Chr6	22000000	22500000	43
Chr6	22500000	23000000	60
Chr6	23000000	23500000	59
Chr6	23500000	24000000	17
Chr6	24000000	24500000	32
Chr6	24500000	25000000	56
Chr6	25000000	25500000	53
Chr6	25500000	26000000	68
Chr6	26000000	26500000	51
Chr6	26500000	27000000	42
Chr6	27000000	27500000	61
Chr6	27500000	28000000	57
Chr6	28000000	28500000	57
Chr6	28500000	29000000	69
Chr6	29000000	29500000	59
Chr6	29500000	30000000	61
Chr6	30000000	30500000	71
Chr6	30500000	31000000	73
Chr6	31000000	31500000	72
Chr6	31500000	32000000	81
Chr6	32000000	32500000	65
Chr6	32500000	32586497	4
Chr7	0	500000	62
Chr7	500000	1000000	58
Chr7	1000000	1500000	70
Chr7	1500000	2000000	46
Chr7	2000000	2500000	57
Chr7	2500000	3000000	72
Chr7	3000000	3500000	67
Chr7	3500000	4000000	81
Chr7	4000000	4500000	72
Chr7	4500000	5000000	62
Chr7	5000000	5500000	65
Chr7	5500000	6000000	63
Chr7	6000000	6500000	52
Chr7	6500000	7000000	30
Chr7	7000000	7500000	44
Chr7	7500000	8000000	44
Chr7	8000000	8500000	42
Chr7	8500000	9000000	52
Chr7	9000000	9500000	44
Chr7	9500000	10000000	47
Chr7	10000000	10500000	24
Chr7	10500000	11000000	52
Chr7	11000000	11500000	20
Chr7	11500000	12000000	40
Chr7	12000000	12500000	38
Chr7	12500000	13000000	22
Chr7	13000000	13500000	6
Chr7	13500000	14000000	31
Chr7	14000000	14500000	49
Chr7	14500000	15000000	47
Chr7	15000000	15500000	29
Chr7	15500000	16000000	26
Chr7	16000000	16500000	31
Chr7	16500000	17000000	41
Chr7	17000000	17500000	49
Chr7	17500000	18000000	39
Chr7	18000000	18500000	45
Chr7	18500000	19000000	59
Chr7	19000000	19500000	78
Chr7	19500000	20000000	53
Chr7	20000000	20500000	48
Chr7	20500000	21000000	63
Chr7	21000000	21500000	50
Chr7	21500000	22000000	49
Chr7	22000000	22500000	37
Chr7	22500000	23000000	48
Chr7	23000000	23500000	60
Chr7	23500000	24000000	67
Chr7	24000000	24500000	71
Chr7	24500000	25000000	79
Chr7	25000000	25500000	67
Chr7	25500000	26000000	64
Chr7	26000000	26500000	78
Chr7	26500000	27000000	78
Chr7	27000000	27500000	89
Chr7	27500000	28000000	74
Chr7	28000000	28500000	69
Chr7	28500000	29000000	60
Chr7	29000000	29500000	88
Chr7	29500000	30000000	64
Chr7	30000000	30500000	61
Chr7	30500000	31000000	75
Chr7	31000000	31141997	9
Chr8	0	500000	63
Chr8	500000	1000000	62
Chr8	1000000	1500000	52
Chr8	1500000	2000000	67
Chr8	2000000	2500000	58
Chr8	2500000	3000000	44
Chr8	3000000	3500000	66
Chr8	3500000	4000000	72
Chr8	4000000	4500000	53
Chr8	4500000	5000000	54
Chr8	5000000	5500000	51
Chr8	5500000	6000000	58
Chr8	6000000	6500000	52
Chr8	6500000	7000000	41
Chr8	7000000	7500000	18
Chr8	7500000	8000000	42
Chr8	8000000	8500000	46
Chr8	8500000	9000000	45
Chr8	9000000	9500000	43
Chr8	9500000	10000000	35
Chr8	10000000	10500000	50
Chr8	10500000	11000000	41
Chr8	11000000	11500000	49
Chr8	11500000	12000000	39
Chr8	12000000	12500000	42
Chr8	12500000	13000000	19
Chr8	13000000	13500000	33
Chr8	13500000	14000000	23
Chr8	14000000	14500000	30
Chr8	14500000	15000000	31
Chr8	15000000	15500000	45
Chr8	15500000	16000000	40
Chr8	16000000	16500000	46
Chr8	16500000	17000000	18
Chr8	17000000	17500000	24
Chr8	17500000	18000000	14
Chr8	18000000	18500000	34
Chr8	18500000	19000000	24
Chr8	19000000	19500000	49
Chr8	19500000	20000000	46
Chr8	20000000	20500000	33
Chr8	20500000	21000000	50
Chr8	21000000	21500000	59
Chr8	21500000	22000000	54
Chr8	22000000	22500000	59
Chr8	22500000	23000000	52
Chr8	23000000	23500000	52
Chr8	23500000	24000000	51
Chr8	24000000	24500000	39
Chr8	24500000	25000000	58
Chr8	25000000	25500000	69
Chr8	25500000	26000000	79
Chr8	26000000	26500000	77
Chr8	26500000	27000000	67
Chr8	27000000	27500000	86
Chr8	27500000	28000000	68
Chr8	28000000	28500000	67
Chr8	28500000	29000000	67
Chr8	29000000	29500000	99
Chr8	29500000	29885808	51
Chr9	0	500000	111
Chr9	500000	1000000	99
Chr9	1000000	1500000	36
Chr9	1500000	2000000	42
Chr9	2000000	2500000	34
Chr9	2500000	3000000	34
Chr9	3000000	3500000	38
Chr9	3500000	4000000	35
Chr9	4000000	4500000	6
Chr9	4500000	5000000	39
Chr9	5000000	5500000	36
Chr9	5500000	6000000	29
Chr9	6000000	6500000	42
Chr9	6500000	7000000	42
Chr9	7000000	7500000	21
Chr9	7500000	8000000	50
Chr9	8000000	8500000	29
Chr9	8500000	9000000	27
Chr9	9000000	9500000	38
Chr9	9500000	10000000	15
Chr9	10000000	10500000	27
Chr9	10500000	11000000	37
Chr9	11000000	11500000	54
Chr9	11500000	12000000	32
Chr9	12000000	12500000	41
Chr9	12500000	13000000	35
Chr9	13000000	13500000	31
Chr9	13500000	14000000	46
Chr9	14000000	14500000	63
Chr9	14500000	15000000	53
Chr9	15000000	15500000	47
Chr9	15500000	16000000	10
Chr9	16000000	16500000	64
Chr9	16500000	17000000	61
Chr9	17000000	17500000	55
Chr9	17500000	18000000	58
Chr9	18000000	18500000	44
Chr9	18500000	19000000	59
Chr9	19000000	19500000	64
Chr9	19500000	20000000	65
Chr9	20000000	20500000	61
Chr9	20500000	21000000	66
Chr9	21000000	21500000	75
Chr9	21500000	22000000	76
Chr9	22000000	22500000	66
Chr9	22500000	23000000	74
Chr9	23000000	23500000	55
Chr9	23500000	24000000	87
Chr9	24000000	24500000	67
Chr9	24500000	25000000	88
Chr9	25000000	25500000	70
Chr9	25500000	25746339	37
Chr10	0	500000	122
Chr10	500000	1000000	35
Chr10	1000000	1500000	20
Chr10	1500000	2000000	48
Chr10	2000000	2500000	55
Chr10	2500000	3000000	40
Chr10	3000000	3500000	59
Chr10	3500000	4000000	26
Chr10	4000000	4500000	37
Chr10	4500000	5000000	39
Chr10	5000000	5500000	44
Chr10	5500000	6000000	33
Chr10	6000000	6500000	34
Chr10	6500000	7000000	31
Chr10	7000000	7500000	38
Chr10	7500000	8000000	18
Chr10	8000000	8500000	13
Chr10	8500000	9000000	41
Chr10	9000000	9500000	40
Chr10	9500000	10000000	23
Chr10	10000000	10500000	11
Chr10	10500000	11000000	32
Chr10	11000000	11500000	53
Chr10	11500000	12000000	40
Chr10	12000000	12500000	33
Chr10	12500000	13000000	39
Chr10	13000000	13500000	35
Chr10	13500000	14000000	38
Chr10	14000000	14500000	29
Chr10	14500000	15000000	9
Chr10	15000000	15500000	58
Chr10	15500000	16000000	61
Chr10	16000000	16500000	46
Chr10	16500000	17000000	54
Chr10	17000000	17500000	62
Chr10	17500000	18000000	62
Chr10	18000000	18500000	61
Chr10	18500000	19000000	49
Chr10	19000000	19500000	71
Chr10	19500000	20000000	44
Chr10	20000000	20500000	42
Chr10	20500000	21000000	68
Chr10	21000000	21500000	73
Chr10	21500000	22000000	79
Chr10	22000000	22500000	71
Chr10	22500000	23000000	67
Chr10	23000000	23500000	67
Chr10	23500000	24000000	75
Chr10	24000000	24500000	59
Chr10	24500000	25000000	72
Chr10	25000000	25500000	79
Chr10	25500000	26000000	48
Chr10	26000000	26117019	0
Chr11	0	500000	56
Chr11	500000	1000000	93
Chr11	1000000	1500000	68
Chr11	1500000	2000000	87
Chr11	2000000	2500000	83
Chr11	2500000	3000000	69
Chr11	3000000	3500000	70
Chr11	3500000	4000000	53
Chr11	4000000	4500000	38
Chr11	4500000	5000000	54
Chr11	5000000	5500000	63
Chr11	5500000	6000000	29
Chr11	6000000	6500000	60
Chr11	6500000	7000000	47
Chr11	7000000	7500000	48
Chr11	7500000	8000000	54
Chr11	8000000	8500000	41
Chr11	8500000	9000000	50
Chr11	9000000	9500000	13
Chr11	9500000	10000000	11
Chr11	10000000	10500000	41
Chr11	10500000	11000000	29
Chr11	11000000	11500000	34
Chr11	11500000	12000000	29
Chr11	12000000	12500000	19
Chr11	12500000	13000000	31
Chr11	13000000	13500000	13
Chr11	13500000	14000000	17
Chr11	14000000	14500000	14
Chr11	14500000	15000000	24
Chr11	15000000	15500000	15
Chr11	15500000	16000000	39
Chr11	16000000	16500000	37
Chr11	16500000	17000000	22
Chr11	17000000	17500000	12
Chr11	17500000	18000000	30
Chr11	18000000	18500000	28
Chr11	18500000	19000000	27
Chr11	19000000	19500000	29
Chr11	19500000	20000000	44
Chr11	20000000	20500000	42
Chr11	20500000	21000000	46
Chr11	21000000	21500000	33
Chr11	21500000	22000000	38
Chr11	22000000	22500000	34
Chr11	22500000	23000000	43
Chr11	23000000	23500000	50
Chr11	23500000	24000000	35
Chr11	24000000	24500000	35
Chr11	24500000	25000000	63
Chr11	25000000	25500000	33
Chr11	25500000	26000000	57
Chr11	26000000	26500000	60
Chr11	26500000	27000000	54
Chr11	27000000	27500000	32
Chr11	27500000	28000000	45
Chr11	28000000	28500000	71
Chr11	28500000	29000000	49
Chr11	29000000	29500000	56
Chr11	29500000	30000000	42
Chr11	30000000	30500000	42
Chr11	30500000	31000000	41
Chr11	31000000	31500000	22
Chr11	31500000	32000000	61
Chr11	32000000	32352569	6
Chr12	0	500000	69
Chr12	500000	1000000	81
Chr12	1000000	1500000	86
Chr12	1500000	2000000	82
Chr12	2000000	2500000	78
Chr12	2500000	3000000	73
Chr12	3000000	3500000	53
Chr12	3500000	4000000	52
Chr12	4000000	4500000	60
Chr12	4500000	5000000	51
Chr12	5000000	5500000	49
Chr12	5500000	6000000	24
Chr12	6000000	6500000	39
Chr12	6500000	7000000	44
Chr12	7000000	7500000	48
Chr12	7500000	8000000	35
Chr12	8000000	8500000	14
Chr12	8500000	9000000	28
Chr12	9000000	9500000	35
Chr12	9500000	10000000	36
Chr12	10000000	10500000	29
Chr12	10500000	11000000	34
Chr12	11000000	11500000	34
Chr12	11500000	12000000	39
Chr12	12000000	12500000	30
Chr12	12500000	13000000	14
Chr12	13000000	13500000	40
Chr12	13500000	14000000	29
Chr12	14000000	14500000	28
Chr12	14500000	15000000	39
Chr12	15000000	15500000	33
Chr12	15500000	16000000	25
Chr12	16000000	16500000	26
Chr12	16500000	17000000	34
Chr12	17000000	17500000	30
Chr12	17500000	18000000	22
Chr12	18000000	18500000	39
Chr12	18500000	19000000	36
Chr12	19000000	19500000	48
Chr12	19500000	20000000	46
Chr12	20000000	20500000	58
Chr12	20500000	21000000	49
Chr12	21000000	21500000	45
Chr12	21500000	22000000	76
Chr12	22000000	22500000	30
Chr12	22500000	23000000	57
Chr12	23000000	23500000	54
Chr12	23500000	24000000	72
Chr12	24000000	24500000	57
Chr12	24500000	25000000	48
Chr12	25000000	25500000	71
Chr12	25500000	26000000	69
Chr12	26000000	26500000	74
Chr12	26500000	27000000	58
Chr12	27000000	27500000	66
Chr12	27500000	28000000	66
Chr12	28000000	28500000	2
Chr12	28500000	28618985	0
