Chr3	10000000	10500000	1554	185888	500000	0.3717760
Chr3	10500000	11000000	1173	132684	500000	0.2653680
Chr3	11000000	11500000	1397	153777	500000	0.3075540
Chr3	11500000	12000000	1679	249684	500000	0.4993680
Chr3	12000000	12500000	1532	171276	500000	0.3425520
Chr3	12500000	13000000	1148	200538	500000	0.4010760
Chr3	13000000	13500000	1634	193738	500000	0.3874760
Chr3	13500000	14000000	912	329944	500000	0.6598880
Chr3	14000000	14500000	700	422011	500000	0.8440220
Chr3	14500000	15000000	1618	262209	500000	0.5244180
Chr3	15000000	15500000	1777	223048	500000	0.4460960
Chr3	15500000	16000000	1754	233873	500000	0.4677460
Chr3	16000000	16500000	1746	261213	500000	0.5224260
Chr3	16500000	17000000	1672	302005	500000	0.6040100
Chr3	17000000	17500000	1937	279422	500000	0.5588440
Chr3	17500000	18000000	1586	312708	500000	0.6254160
Chr3	18000000	18500000	1753	299422	500000	0.5988440
Chr3	18500000	19000000	1687	252784	500000	0.5055680
Chr3	19000000	19500000	1523	309957	500000	0.6199140
Chr3	19500000	20000000	1400	381404	500000	0.7628080
Chr3	20000000	20500000	987	441888	500000	0.8837760
Chr3	20500000	21000000	396	465595	500000	0.9311900
Chr3	21000000	21500000	899	455864	500000	0.9117280
Chr3	21500000	22000000	1324	370209	500000	0.7404180
Chr3	22000000	22500000	1500	338315	500000	0.6766300
Chr3	22500000	23000000	1736	276353	500000	0.5527060
Chr3	23000000	23500000	1257	323503	500000	0.6470060
Chr3	23500000	24000000	1656	269777	500000	0.5395540
Chr3	24000000	24500000	1677	354114	500000	0.7082280
Chr3	24500000	25000000	1432	354013	500000	0.7080260
Chr3	25000000	25500000	1345	320416	500000	0.6408320
Chr3	25500000	26000000	1656	263627	500000	0.5272540
Chr3	26000000	26500000	1848	224647	500000	0.4492940
Chr3	26500000	27000000	1594	250118	500000	0.5002360
Chr3	27000000	27500000	1708	244447	500000	0.4888940
Chr3	27500000	28000000	1880	314531	500000	0.6290620
Chr3	28000000	28500000	1621	232258	500000	0.4645160
Chr3	28500000	29000000	1636	263389	500000	0.5267780
Chr3	29000000	29500000	1573	198309	500000	0.3966180
Chr3	29500000	30000000	1465	209347	500000	0.4186940
Chr3	30000000	30500000	1443	180170	500000	0.3603400
Chr3	30500000	31000000	1554	150636	500000	0.3012720
Chr3	31000000	31500000	1384	159615	500000	0.3192300
Chr3	31500000	32000000	1532	181163	500000	0.3623260
Chr3	32000000	32500000	1097	262913	500000	0.5258260
Chr3	32500000	33000000	1327	173595	500000	0.3471900
Chr3	33000000	33500000	1199	238253	500000	0.4765060
Chr3	33500000	34000000	1441	147907	500000	0.2958140
Chr3	34000000	34500000	1302	193428	500000	0.3868560
Chr3	34500000	35000000	1309	172202	500000	0.3444040
Chr3	35000000	35500000	1359	216774	500000	0.4335480
Chr3	35500000	36000000	1205	125148	500000	0.2502960
Chr3	36000000	36500000	1273	199922	500000	0.3998440
Chr3	36500000	37000000	1220	143205	500000	0.2864100
Chr3	37000000	37500000	1265	155531	500000	0.3110620
Chr3	37500000	38000000	1082	176729	500000	0.3534580
Chr3	38000000	38500000	1344	164438	500000	0.3288760
Chr3	38500000	38583974	467	42562	83974	0.5068474
Chr4	0	500000	1657	320406	500000	0.6408120
Chr4	500000	1000000	1458	306931	500000	0.6138620
Chr4	1000000	1500000	1191	347050	500000	0.6941000
Chr4	1500000	2000000	1521	302680	500000	0.6053600
Chr4	2000000	2500000	1129	395836	500000	0.7916720
Chr4	2500000	3000000	957	439059	500000	0.8781180
Chr4	3000000	3500000	906	442530	500000	0.8850600
Chr4	3500000	4000000	1218	379006	500000	0.7580120
Chr4	4000000	4500000	1609	291599	500000	0.5831980
Chr4	4500000	5000000	1596	334130	500000	0.6682600
Chr4	5000000	5500000	1469	306620	500000	0.6132400
Chr4	5500000	6000000	1342	369183	500000	0.7383660
Chr4	6000000	6500000	1188	398714	500000	0.7974280
Chr4	6500000	7000000	1403	332356	500000	0.6647120
Chr4	7000000	7500000	980	402678	500000	0.8053560
Chr4	7500000	8000000	1285	382622	500000	0.7652440
Chr4	8000000	8500000	790	448023	500000	0.8960460
Chr4	8500000	9000000	619	481686	500000	0.9633720
Chr4	9000000	9500000	1014	431913	500000	0.8638260
Chr4	9500000	10000000	909	442130	500000	0.8842600
Chr4	10000000	10500000	616	481309	500000	0.9626180
Chr4	10500000	11000000	756	465522	500000	0.9310440
Chr4	11000000	11500000	1137	432299	500000	0.8645980
Chr4	11500000	12000000	1614	347080	500000	0.6941600
Chr4	12000000	12500000	1442	356690	500000	0.7133800
Chr4	12500000	13000000	1346	360202	500000	0.7204040
Chr4	13000000	13500000	1354	363382	500000	0.7267640
Chr4	13500000	14000000	1389	368037	500000	0.7360740
Chr4	14000000	14500000	1399	323342	500000	0.6466840
Chr4	14500000	15000000	1452	341415	500000	0.6828300
Chr4	15000000	15500000	1319	409099	500000	0.8181980
Chr4	15500000	16000000	1465	337518	500000	0.6750360
Chr4	16000000	16500000	1576	278724	500000	0.5574480
Chr4	16500000	17000000	1677	333726	500000	0.6674520
Chr4	17000000	17500000	1417	334993	500000	0.6699860
Chr4	17500000	18000000	1722	350475	500000	0.7009500
Chr4	18000000	18500000	1570	227314	500000	0.4546280
Chr4	18500000	19000000	1506	226996	500000	0.4539920
Chr4	19000000	19500000	1776	234338	500000	0.4686760
Chr4	19500000	20000000	1321	225747	500000	0.4514940
Chr4	20000000	20500000	1499	184808	500000	0.3696160
Chr4	20500000	21000000	1649	261849	500000	0.5236980
Chr4	21000000	21500000	1355	228203	500000	0.4564060
Chr4	21500000	22000000	1538	187348	500000	0.3746960
Chr4	22000000	22500000	1529	162325	500000	0.3246500
Chr4	22500000	23000000	1399	243182	500000	0.4863640
Chr4	23000000	23500000	1411	152099	500000	0.3041980
Chr4	23500000	24000000	1158	231211	500000	0.4624220
Chr4	24000000	24500000	1004	188797	500000	0.3775940
Chr4	24500000	25000000	1120	173634	500000	0.3472680
Chr4	25000000	25500000	1153	145785	500000	0.2915700
Chr4	25500000	26000000	1262	219241	500000	0.4384820
Chr4	26000000	26500000	1295	224621	500000	0.4492420
Chr4	26500000	27000000	1164	220003	500000	0.4400060
Chr4	27000000	27500000	1235	192335	500000	0.3846700
Chr4	27500000	28000000	1388	178431	500000	0.3568620
Chr4	28000000	28500000	1149	213843	500000	0.4276860
Chr4	28500000	29000000	1454	186039	500000	0.3720780
Chr4	29000000	29500000	1171	317218	500000	0.6344360
Chr4	29500000	30000000	1134	216243	500000	0.4324860
Chr4	30000000	30500000	1079	218679	500000	0.4373580
Chr4	30500000	31000000	1138	165774	500000	0.3315480
Chr4	31000000	31500000	1399	190471	500000	0.3809420
Chr4	31500000	32000000	1182	197484	500000	0.3949680
Chr4	32000000	32500000	1064	229554	500000	0.4591080
Chr4	32500000	33000000	1175	200196	500000	0.4003920
Chr4	33000000	33500000	1111	161519	500000	0.3230380
Chr4	33500000	34000000	1430	168934	500000	0.3378680
Chr4	34000000	34500000	1046	163442	500000	0.3268840
Chr4	34500000	35000000	1317	133443	500000	0.2668860
Chr4	35000000	35500000	1123	185612	500000	0.3712240
Chr4	35500000	35849793	1381	141889	349793	0.4056371
Chr5	0	500000	1834	199574	500000	0.3991480
Chr5	500000	1000000	1309	197112	500000	0.3942240
Chr5	1000000	1500000	1245	198997	500000	0.3979940
Chr5	1500000	2000000	1553	209672	500000	0.4193440
Chr5	2000000	2500000	1574	199225	500000	0.3984500
Chr5	2500000	3000000	1265	142943	500000	0.2858860
Chr5	3000000	3500000	1627	180943	500000	0.3618860
Chr5	3500000	4000000	1249	280263	500000	0.5605260
Chr5	4000000	4500000	1270	307465	500000	0.6149300
Chr5	4500000	5000000	1293	336819	500000	0.6736380
Chr5	5000000	5500000	1508	305283	500000	0.6105660
Chr5	5500000	6000000	1686	298197	500000	0.5963940
Chr5	6000000	6500000	1658	250103	500000	0.5002060
Chr5	6500000	7000000	2037	271913	500000	0.5438260
Chr5	7000000	7500000	1842	310300	500000	0.6206000
Chr5	7500000	8000000	1700	330253	500000	0.6605060
Chr5	8000000	8500000	1552	323642	500000	0.6472840
Chr5	8500000	9000000	1228	320359	500000	0.6407180
Chr5	9000000	9500000	1167	334569	500000	0.6691380
Chr5	9500000	10000000	1349	415950	500000	0.8319000
Chr5	10000000	10500000	662	485248	500000	0.9704960
Chr5	10500000	11000000	901	442190	500000	0.8843800
Chr5	11000000	11500000	1132	359438	500000	0.7188760
Chr5	11500000	12000000	1081	393999	500000	0.7879980
Chr5	12000000	12500000	755	472720	500000	0.9454400
Chr5	12500000	13000000	832	453013	500000	0.9060260
Chr5	13000000	13500000	945	374735	500000	0.7494700
Chr5	13500000	14000000	1526	304051	500000	0.6081020
Chr5	14000000	14500000	1157	369802	500000	0.7396040
Chr5	14500000	15000000	1219	316440	500000	0.6328800
Chr5	15000000	15500000	1545	327397	500000	0.6547940
Chr5	15500000	16000000	810	396630	500000	0.7932600
Chr5	16000000	16500000	929	405092	500000	0.8101840
Chr5	16500000	17000000	1643	338607	500000	0.6772140
Chr5	17000000	17500000	1463	232299	500000	0.4645980
Chr5	17500000	18000000	1459	304605	500000	0.6092100
Chr5	18000000	18500000	1371	314509	500000	0.6290180
Chr5	18500000	19000000	1666	253663	500000	0.5073260
Chr5	19000000	19500000	1505	259436	500000	0.5188720
Chr5	19500000	20000000	1606	273957	500000	0.5479140
Chr5	20000000	20500000	1488	224750	500000	0.4495000
Chr5	20500000	21000000	1515	239497	500000	0.4789940
Chr5	21000000	21500000	1666	235028	500000	0.4700560
Chr5	21500000	22000000	1832	246508	500000	0.4930160
Chr5	22000000	22500000	1415	255748	500000	0.5114960
Chr5	22500000	23000000	1452	263291	500000	0.5265820
Chr5	23000000	23500000	1598	239749	500000	0.4794980
Chr5	23500000	24000000	1617	190377	500000	0.3807540
Chr5	24000000	24500000	1341	232062	500000	0.4641240
Chr5	24500000	25000000	1540	210856	500000	0.4217120
Chr5	25000000	25500000	1407	196548	500000	0.3930960
Chr5	25500000	26000000	1255	204581	500000	0.4091620
Chr5	26000000	26500000	1517	257851	500000	0.5157020
Chr5	26500000	27000000	1570	188070	500000	0.3761400
Chr5	27000000	27500000	1273	229754	500000	0.4595080
Chr5	27500000	28000000	1392	202556	500000	0.4051120
Chr5	28000000	28500000	1355	165987	500000	0.3319740
Chr5	28500000	29000000	1206	144841	500000	0.2896820
Chr5	29000000	29500000	1278	172506	500000	0.3450120
Chr5	29500000	30000000	1373	170175	500000	0.3403500
Chr5	30000000	30500000	1173	185576	500000	0.3711520
Chr5	30500000	31000000	1214	255599	500000	0.5111980
Chr5	31000000	31402787	271	402780	402787	0.9999826
Chr6	0	500000	1684	208755	500000	0.4175100
Chr6	500000	1000000	1334	204225	500000	0.4084500
Chr6	1000000	1500000	1573	219179	500000	0.4383580
Chr6	1500000	2000000	1376	119135	500000	0.2382700
Chr6	2000000	2500000	1126	228303	500000	0.4566060
Chr6	2500000	3000000	1434	171835	500000	0.3436700
Chr6	3000000	3500000	1402	236952	500000	0.4739040
Chr6	3500000	4000000	1355	207229	500000	0.4144580
Chr6	4000000	4500000	1619	201336	500000	0.4026720
Chr6	4500000	5000000	1813	214511	500000	0.4290220
Chr6	5000000	5500000	1781	198891	500000	0.3977820
Chr6	5500000	6000000	1499	227594	500000	0.4551880
Chr6	6000000	6500000	1666	203387	500000	0.4067740
Chr6	6500000	7000000	1793	225203	500000	0.4504060
Chr6	7000000	7500000	1639	307968	500000	0.6159360
Chr6	7500000	8000000	1635	267192	500000	0.5343840
Chr6	8000000	8500000	1566	280728	500000	0.5614560
Chr6	8500000	9000000	1688	298847	500000	0.5976940
Chr6	9000000	9500000	1571	308617	500000	0.6172340
Chr6	9500000	10000000	1645	315793	500000	0.6315860
Chr6	10000000	10500000	1682	338766	500000	0.6775320
Chr6	10500000	11000000	1514	292859	500000	0.5857180
Chr6	11000000	11500000	1709	263603	500000	0.5272060
Chr6	11500000	12000000	1475	343669	500000	0.6873380
Chr6	12000000	12500000	1372	306704	500000	0.6134080
Chr6	12500000	13000000	1465	346739	500000	0.6934780
Chr6	13000000	13500000	1593	321289	500000	0.6425780
Chr6	13500000	14000000	1282	335001	500000	0.6700020
Chr6	14000000	14500000	1361	369376	500000	0.7387520
Chr6	14500000	15000000	1299	363889	500000	0.7277780
Chr6	15000000	15500000	961	464763	500000	0.9295260
Chr6	15500000	16000000	952	442828	500000	0.8856560
Chr6	16000000	16500000	767	456954	500000	0.9139080
Chr6	16500000	17000000	951	406940	500000	0.8138800
Chr6	17000000	17500000	1015	433770	500000	0.8675400
Chr6	17500000	18000000	1471	367234	500000	0.7344680
Chr6	18000000	18500000	1561	320469	500000	0.6409380
Chr6	18500000	19000000	1531	319800	500000	0.6396000
Chr6	19000000	19500000	1171	356364	500000	0.7127280
Chr6	19500000	20000000	802	467179	500000	0.9343580
Chr6	20000000	20500000	1360	377545	500000	0.7550900
Chr6	20500000	21000000	1317	310334	500000	0.6206680
Chr6	21000000	21500000	1741	294801	500000	0.5896020
Chr6	21500000	22000000	1578	329385	500000	0.6587700
Chr6	22000000	22500000	1914	271173	500000	0.5423460
Chr6	22500000	23000000	1595	257234	500000	0.5144680
Chr6	23000000	23500000	1667	301650	500000	0.6033000
Chr6	23500000	24000000	1322	391164	500000	0.7823280
Chr6	24000000	24500000	1495	357871	500000	0.7157420
Chr6	24500000	25000000	1679	277492	500000	0.5549840
Chr6	25000000	25500000	1607	233565	500000	0.4671300
Chr6	25500000	26000000	1501	188523	500000	0.3770460
Chr6	26000000	26500000	1648	252849	500000	0.5056980
Chr6	26500000	27000000	1630	325329	500000	0.6506580
Chr6	27000000	27500000	1535	235285	500000	0.4705700
Chr6	27500000	28000000	1537	193398	500000	0.3867960
Chr6	28000000	28500000	1834	244321	500000	0.4886420
Chr6	28500000	29000000	1329	235984	500000	0.4719680
Chr6	29000000	29500000	1561	189834	500000	0.3796680
Chr6	29500000	30000000	1390	171421	500000	0.3428420
Chr6	30000000	30500000	1211	213129	500000	0.4262580
Chr6	30500000	31000000	1296	191480	500000	0.3829600
Chr6	31000000	31500000	1236	214044	500000	0.4280880
Chr6	31500000	32000000	1108	196421	500000	0.3928420
Chr6	32000000	32500000	1228	170343	500000	0.3406860
Chr6	32500000	32586497	993	61248	86497	0.7080939
Chr7	0	500000	1931	281433	500000	0.5628660
Chr7	500000	1000000	1455	215487	500000	0.4309740
Chr7	1000000	1500000	1654	231039	500000	0.4620780
Chr7	1500000	2000000	1051	383544	500000	0.7670880
Chr7	2000000	2500000	1383	287934	500000	0.5758680
Chr7	2500000	3000000	1624	224619	500000	0.4492380
Chr7	3000000	3500000	1709	259360	500000	0.5187200
Chr7	3500000	4000000	1508	178125	500000	0.3562500
Chr7	4000000	4500000	1689	187025	500000	0.3740500
Chr7	4500000	5000000	1453	221458	500000	0.4429160
Chr7	5000000	5500000	1678	212105	500000	0.4242100
Chr7	5500000	6000000	1748	247441	500000	0.4948820
Chr7	6000000	6500000	1504	245643	500000	0.4912860
Chr7	6500000	7000000	1241	361220	500000	0.7224400
Chr7	7000000	7500000	1607	290226	500000	0.5804520
Chr7	7500000	8000000	1339	330169	500000	0.6603380
Chr7	8000000	8500000	1019	384703	500000	0.7694060
Chr7	8500000	9000000	1308	359412	500000	0.7188240
Chr7	9000000	9500000	1598	356319	500000	0.7126380
Chr7	9500000	10000000	1433	346834	500000	0.6936680
Chr7	10000000	10500000	1343	368057	500000	0.7361140
Chr7	10500000	11000000	1199	342646	500000	0.6852920
Chr7	11000000	11500000	1032	435588	500000	0.8711760
Chr7	11500000	12000000	1157	379173	500000	0.7583460
Chr7	12000000	12500000	1379	360472	500000	0.7209440
Chr7	12500000	13000000	934	446536	500000	0.8930720
Chr7	13000000	13500000	136	499943	500000	0.9998860
Chr7	13500000	14000000	884	416743	500000	0.8334860
Chr7	14000000	14500000	1311	351751	500000	0.7035020
Chr7	14500000	15000000	1483	323434	500000	0.6468680
Chr7	15000000	15500000	1234	385573	500000	0.7711460
Chr7	15500000	16000000	1378	386014	500000	0.7720280
Chr7	16000000	16500000	1613	339401	500000	0.6788020
Chr7	16500000	17000000	1118	331834	500000	0.6636680
Chr7	17000000	17500000	1545	292681	500000	0.5853620
Chr7	17500000	18000000	1483	315969	500000	0.6319380
Chr7	18000000	18500000	1420	314240	500000	0.6284800
Chr7	18500000	19000000	1501	300753	500000	0.6015060
Chr7	19000000	19500000	1531	315646	500000	0.6312920
Chr7	19500000	20000000	1667	244591	500000	0.4891820
Chr7	20000000	20500000	1685	270557	500000	0.5411140
Chr7	20500000	21000000	1761	217897	500000	0.4357940
Chr7	21000000	21500000	1595	266822	500000	0.5336440
Chr7	21500000	22000000	1618	277660	500000	0.5553200
Chr7	22000000	22500000	1611	378185	500000	0.7563700
Chr7	22500000	23000000	1658	315908	500000	0.6318160
Chr7	23000000	23500000	1626	219023	500000	0.4380460
Chr7	23500000	24000000	1482	200439	500000	0.4008780
Chr7	24000000	24500000	1295	207495	500000	0.4149900
Chr7	24500000	25000000	1463	197247	500000	0.3944940
Chr7	25000000	25500000	1442	204329	500000	0.4086580
Chr7	25500000	26000000	1526	192031	500000	0.3840620
Chr7	26000000	26500000	1555	215099	500000	0.4301980
Chr7	26500000	27000000	1461	189388	500000	0.3787760
Chr7	27000000	27500000	1458	206053	500000	0.4121060
Chr7	27500000	28000000	1478	183441	500000	0.3668820
Chr7	28000000	28500000	1461	247427	500000	0.4948540
